"id","periode_data","obyek_wisata","alamat","longitude","latitude","jenis_wisatawan","jumlah_kunjungan","is_processed","created_at","processed_at"
754,"202508","Kawasan Kota Tua","Kawasan Kota Tua, Taman Fatahillah No.1 7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349514","106.8146451","Wisatawan Mancanegara",6545,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
755,"202508","Museum Sejarah Jakarta","Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349760","106.8142870","Wisatawan Nusantara",19175,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
756,"202508","Museum Sejarah Jakarta","Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349760","106.8142870","Wisatawan Mancanegara",2878,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
757,"202508","Museum Seni Rupa dan Keramik","Jl. Pos Kota No.2 9, RT.9/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1342491","106.8149060","Wisatawan Nusantara",7419,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
758,"202508","Museum Seni Rupa dan Keramik","Jl. Pos Kota No.2 9, RT.9/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1342491","106.8149060","Wisatawan Mancanegara",842,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
759,"202508","Museum Wayang","Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1347258","106.8131962","Wisatawan Nusantara",15216,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
760,"202508","Museum Wayang","Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1347258","106.8131962","Wisatawan Mancanegara",1631,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
761,"202508","Museum Tekstil","No 2-4, Jl. K.S. Tubun, Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","-6.1880837","106.8107302","Wisatawan Nusantara",2067,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
762,"202508","Museum Tekstil","No 2-4, Jl. K.S. Tubun, Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","-6.1880837","106.8107302","Wisatawan Mancanegara",267,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
763,"202508","Taman Marga Satwa Ragunan","Jl. Harsono Rm Dalam No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","-6.3045974","106.8210269","Wisatawan Nusantara",269418,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
764,"202508","Taman Marga Satwa Ragunan","Jl. Harsono Rm Dalam No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","-6.3045974","106.8210269","Wisatawan Mancanegara",264,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
765,"202508","Perkampungan Budaya Betawi Setu Babakan","Jl. Situ Babakan No.18 13, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630","-6.3392553","106.8250668","Wisatawan Nusantara",27228,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
766,"202508","Perkampungan Budaya Betawi Setu Babakan","Jl. Situ Babakan No.18 13, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630","-6.3392553","106.8250668","Wisatawan Mancanegara",19,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
767,"202508","Ruang Terbuka Hijau Tebet Eco Park","Jl. Tebet Barat Raya, RT.1/RW.10, Tebet Barat, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820","-6.2372102","106.8534290","Wisatawan Nusantara",NULL,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
768,"202508","Museum Satria Mandala","Jl. Gatot Subroto No.14, RT.6/RW.1, Kuningan Barat, Kec. Mampang Prapatan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12710","-6.2316899","106.8192872","Wisatawan Nusantara",2685,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
769,"202508","Museum Basoeki Abdullah","Jl. Keuangan Raya No.19, Cilandak Barat, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430","-6.2897189","106.7936438","Wisatawan Nusantara",296,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
770,"202508","Museum Basoeki Abdullah","Jl. Keuangan Raya No.19, Cilandak Barat, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430","-6.2897189","106.7936438","Wisatawan Mancanegara",12,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
771,"202508","Taman Mini Indonesia Indah","Jl. Taman Mini Indonesia Indah, Ceger, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13820","-6.3019000","106.8904181","Wisatawan Nusantara",182893,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
772,"202508","Old Shanghai","Cakung Barat, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta","-6.1645270","106.9245255","Wisatawan Nusantara",50178,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
773,"202508","Museum Arkeologi Onrust","Pulau Onrust, Kec. Kepulauan Seribu Selatan, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14510","-6.0341906","106.7355295","Wisatawan Nusantara",1908,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
774,"202508","Museum Arkeologi Onrust","Pulau Onrust, Kec. Kepulauan Seribu Selatan, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14510","-6.0341906","106.7355295","Wisatawan Mancanegara",17,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
775,"202508","Kepulauan Seribu","Pulau Pramuka, Pulau Panggang, Kepulauan Seribu Utara, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14530","-5.7452702","106.6156112","Wisatawan Nusantara",30953,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
776,"202507","Rumah Si Pitung (Situs Marunda)","Jl. Kampung Marunda Pulo, 2, RT.2/RW.7, Marunda, Kec. Cilincing, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14150","-6.0968037","106.9588842","Wisatawan Nusantara",902,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
777,"202507","Museum Bahari","Jl. Pasar Ikan No.1, RT.11/RW.4, Penjaringan, Kec. Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14440","-6.1264949","106.8082563","Wisatawan Nusantara",3099,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
778,"202507","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Nusantara",483014,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
779,"202507","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Mancanegara",5902,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
780,"202507","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Nusantara",0,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
781,"202507","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Mancanegara",0,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
782,"202507","Taman Lapangan Banteng","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1703843","106.8354348","Wisatawan Nusantara",22439,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
783,"202507","Pos Bloc","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1661029","106.8361441","Wisatawan Nusantara",71137,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
784,"202507","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Nusantara",67125,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
785,"202507","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Mancanegara",6722,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
786,"202507","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Nusantara",321,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
787,"202507","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Mancanegara",19,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
788,"202507","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Nusantara",317,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
789,"202507","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Mancanegara",26,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
790,"202507","Museum Mohammad Hoesni Thamrin","Jl. Kenari 2 No.15, RW.4, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430","-6.1937697","106.8456782","Wisatawan Nusantara",65,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
791,"202507","Museum Mohammad Hoesni Thamrin","Jl. Kenari 2 No.15, RW.4, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430","-6.1937697","106.8456782","Wisatawan Mancanegara",3,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
792,"202507","Museum Kebangkitan Nasional","Jl. Abdul Rachman Saleh No.26, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410","-6.1785723","106.8379842","Wisatawan Nusantara",3421,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
793,"202507","Museum Kebangkitan Nasional","Jl. Abdul Rachman Saleh No.26, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410","-6.1785723","106.8379842","Wisatawan Mancanegara",0,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
794,"202507","Museum Sumpah Pemuda","Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420","-6.1836041","106.8430829","Wisatawan Nusantara",338,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
795,"202507","Museum Sumpah Pemuda","Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420","-6.1836041","106.8430829","Wisatawan Mancanegara",7,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
796,"202507","Museum Perumusan Naskah Proklamasi","Jl. Imam Bonjol No.1, RT.9/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","-6.2002139","106.8310637","Wisatawan Nusantara",499,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
797,"202507","Museum Perumusan Naskah Proklamasi","Jl. Imam Bonjol No.1, RT.9/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","-6.2002139","106.8310637","Wisatawan Mancanegara",72,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
798,"202507","Taman Impian Jaya Ancol","Jl. Lodan Timur No.7, RT.14/RW.10, Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14430","-6.1226706","106.8331808","Wisatawan Nusantara",793791,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
799,"202507","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Nusantara",NULL,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
800,"202507","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Mancanegara",NULL,True,"2025-12-09 19:01:53.202756","2025-12-09 19:01:53.446947"
801,"202501","Kepulauan Seribu","Pulau Pramuka, Pulau Panggang, Kepulauan Seribu Utara, Kab. Administrasi Kepulauan Seribu, Daerah Khusus Ibukota Jakarta 14530","-5.7452702","106.6156112","Wisatawan Mancanegara",1208,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
802,"202502","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Nusantara",324043,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
803,"202502","Monumen Nasional","Merdeka Square, Jalan Lapangan Monas, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1751897","106.8273888","Wisatawan Mancanegara",4963,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
804,"202502","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Nusantara",NULL,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
805,"202502","Planetarium","Jalan Cikini Raya No.73, RT.8/RW.2, Cikini, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10330","-6.1901946","106.8389179","Wisatawan Mancanegara",NULL,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
806,"202502","Taman Lapangan Banteng","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1703843","106.8354348","Wisatawan Nusantara",25457,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
807,"202502","Pos Bloc","RRJM+4W5, Pasar Baru, Kecamatan Sawah Besar, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10710","-6.1661029","106.8361441","Wisatawan Nusantara",39051,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
808,"202502","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Nusantara",59454,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
809,"202502","Museum Nasional","Jl. Medan Merdeka Barat No.12, Gambir, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10110","-6.1761728","106.8215150","Wisatawan Mancanegara",5674,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
810,"202502","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Nusantara",1032,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
811,"202502","Museum Joang '45","Jl. Menteng Raya No.31 1, RT.1/RW.10, Kebon Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","-6.1857868","106.8370903","Wisatawan Mancanegara",5,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
812,"202502","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Nusantara",330,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
813,"202502","Museum Prasasti","Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Selatan, Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160","-6.1722280","106.8191788","Wisatawan Mancanegara",9,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
814,"202502","Museum Mohammad Hoesni Thamrin","Jl. Kenari 2 No.15, RW.4, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430","-6.1937697","106.8456782","Wisatawan Nusantara",269,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
815,"202502","Museum Mohammad Hoesni Thamrin","Jl. Kenari 2 No.15, RW.4, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430","-6.1937697","106.8456782","Wisatawan Mancanegara",3,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
816,"202502","Museum Kebangkitan Nasional","Jl. Abdul Rachman Saleh No.26, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410","-6.1785723","106.8379842","Wisatawan Nusantara",5156,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
817,"202502","Museum Kebangkitan Nasional","Jl. Abdul Rachman Saleh No.26, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10410","-6.1785723","106.8379842","Wisatawan Mancanegara",18,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
818,"202502","Museum Sumpah Pemuda","Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420","-6.1836041","106.8430829","Wisatawan Nusantara",1096,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
819,"202502","Museum Sumpah Pemuda","Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420","-6.1836041","106.8430829","Wisatawan Mancanegara",2,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
820,"202502","Museum Perumusan Naskah Proklamasi","Jl. Imam Bonjol No.1, RT.9/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","-6.2002139","106.8310637","Wisatawan Nusantara",1994,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
821,"202502","Museum Perumusan Naskah Proklamasi","Jl. Imam Bonjol No.1, RT.9/RW.4, Menteng, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310","-6.2002139","106.8310637","Wisatawan Mancanegara",74,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
822,"202502","Taman Impian Jaya Ancol","Jl. Lodan Timur No.7, RT.14/RW.10, Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14430","-6.1226706","106.8331808","Wisatawan Nusantara",934260,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
823,"202502","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Nusantara",NULL,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
824,"202502","Pelabuhan Sunda Kelapa","Ancol, Kec. Pademangan, Jakarta Utara, Daerah Khusus Ibukota Jakarta","-6.1188442","106.8122886","Wisatawan Mancanegara",NULL,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
825,"202502","Rumah Si Pitung (Situs Marunda)","Jl. Kampung Marunda Pulo, 2, RT.2/RW.7, Marunda, Kec. Cilincing, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14150","-6.0968037","106.9588842","Wisatawan Nusantara",673,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
826,"202502","Museum Bahari","Jl. Pasar Ikan No.1, RT.11/RW.4, Penjaringan, Kec. Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14440","-6.1264949","106.8082563","Wisatawan Nusantara",3256,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
827,"202502","Museum Bahari","Jl. Pasar Ikan No.1, RT.11/RW.4, Penjaringan, Kec. Penjaringan, Jakarta Utara, Daerah Khusus Ibukota Jakarta 14440","-6.1264949","106.8082563","Wisatawan Mancanegara",174,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
828,"202502","Kawasan Kota Tua","Kawasan Kota Tua, Taman Fatahillah No.1 7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349514","106.8146451","Wisatawan Nusantara",186237,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
829,"202502","Kawasan Kota Tua","Kawasan Kota Tua, Taman Fatahillah No.1 7, RT.7/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349514","106.8146451","Wisatawan Mancanegara",4086,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
830,"202502","Museum Sejarah Jakarta","Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349760","106.8142870","Wisatawan Nusantara",28763,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
831,"202502","Museum Sejarah Jakarta","Taman Fatahillah No.1, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1349760","106.8142870","Wisatawan Mancanegara",1260,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
832,"202502","Museum Seni Rupa dan Keramik","Jl. Pos Kota No.2 9, RT.9/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1342491","106.8149060","Wisatawan Nusantara",12878,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
833,"202502","Museum Seni Rupa dan Keramik","Jl. Pos Kota No.2 9, RT.9/RW.7, Pinangsia, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1342491","106.8149060","Wisatawan Mancanegara",388,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
834,"202502","Museum Wayang","Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1347258","106.8131962","Wisatawan Nusantara",35227,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
835,"202502","Museum Wayang","Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110","-6.1347258","106.8131962","Wisatawan Mancanegara",1290,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
836,"202502","Museum Tekstil","No 2-4, Jl. K.S. Tubun, Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","-6.1880837","106.8107302","Wisatawan Nusantara",3442,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
837,"202502","Museum Tekstil","No 2-4, Jl. K.S. Tubun, Kota Bambu Selatan, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420","-6.1880837","106.8107302","Wisatawan Mancanegara",135,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
838,"202502","Taman Marga Satwa Ragunan","Jl. Harsono Rm Dalam No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","-6.3045974","106.8210269","Wisatawan Nusantara",237150,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
839,"202502","Taman Marga Satwa Ragunan","Jl. Harsono Rm Dalam No.1, Ragunan, Ps. Minggu, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12550","-6.3045974","106.8210269","Wisatawan Mancanegara",282,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
840,"202502","Perkampungan Budaya Betawi Setu Babakan","Jl. Situ Babakan No.18 13, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630","-6.3392553","106.8250668","Wisatawan Nusantara",26088,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
841,"202502","Perkampungan Budaya Betawi Setu Babakan","Jl. Situ Babakan No.18 13, RT.13/RW.8, Srengseng Sawah, Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12630","-6.3392553","106.8250668","Wisatawan Mancanegara",21,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
842,"202502","Ruang Terbuka Hijau Tebet Eco Park","Jl. Tebet Barat Raya, RT.1/RW.10, Tebet Barat, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12820","-6.2372102","106.8534290","Wisatawan Nusantara",NULL,True,"2025-12-09 19:12:46.42405","2025-12-09 19:12:46.674976"
